                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.5372,                   2.24,                 1.4761,                0.28709,                0.22994,                0.25276,                0.10728,                 2.1392,                 3.0517,                 1.8412,              0.0095446,              0.0095446,              0.0095446
                     25,                 1.6601,                 2.2758,                  1.491,                0.28844,                0.27306,                0.23867,                0.09891,                 2.1149,                 2.8584,                 1.8669,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.6354,                 2.3609,                 1.5681,                0.88452,                0.24722,                0.32907,                0.18089,                  1.926,                  2.732,                 1.7712,               0.009505,               0.009505,               0.009505
                     27,                 1.6627,                 2.3753,                  1.563,                0.67642,                0.28891,                0.33207,                 0.1848,                 2.1301,                 2.8197,                 1.9467,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.5828,                 2.2613,                 1.4629,                0.58689,                0.27943,                0.30326,                0.14659,                 2.1158,                 2.7114,                  1.923,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.5658,                 2.0833,                 1.4113,                0.29696,                  0.399,                0.33069,                0.17355,                 2.1076,                  2.629,                 1.8455,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.5395,                 2.0562,                 1.4022,                0.35169,                0.45553,                0.36717,                0.18354,                 1.9501,                 2.6014,                   1.75,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.5625,                 2.0862,                  1.432,                0.70405,                0.41986,                0.37219,                  0.172,                 2.0936,                 2.6651,                 1.7883,               0.009406,               0.009406,               0.009406
                     32,                 1.5194,                 2.1334,                 1.4037,                0.71706,                0.37701,                0.37874,                0.17127,                  1.956,                 2.6508,                 1.7714,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.5246,                 2.1079,                 1.4459,                0.43821,                0.39083,                0.38936,                0.17639,                 1.9952,                 2.7101,                 1.8105,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.5589,                 2.0427,                 1.4449,                0.52563,                0.36448,                0.39671,                0.18102,                 2.0368,                 2.5251,                 1.8041,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.5508,                 2.1319,                 1.4277,                0.50766,                0.35653,                0.39625,                0.20791,                 2.0406,                 2.6897,                  1.796,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.5369,                 2.0447,                 1.4024,                0.62345,                0.33719,                0.36293,                0.18204,                 1.9918,                 2.6221,                  1.783,               0.009307,               0.009307,               0.009307
                     37,                 1.5115,                 1.9092,                 1.4209,                0.73557,                0.30222,                 0.3651,                0.19159,                 1.9481,                 2.4826,                 1.7846,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.5071,                 1.9156,                 1.3754,                0.64961,                0.30944,                 0.3547,                0.18195,                 1.9348,                 2.5013,                 1.7628,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.5173,                  1.997,                 1.4131,                 0.7002,                0.30829,                0.35144,                0.18257,                 1.9368,                 2.4684,                 1.8482,              0.0092476,              0.0092476,              0.0092476
                     40,                   1.51,                 2.0778,                  1.422,                0.77964,                0.19121,                0.26577,                0.11669,                 2.0766,                 2.5401,                 1.8172,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.5131,                 1.9832,                 1.4114,                0.53334,                0.34278,                 0.3076,                0.12782,                 2.1034,                 2.7558,                 1.9388,               0.009208,               0.009208,               0.009208
                     42,                 1.6085,                 2.0372,                 1.4617,                0.73595,                0.32056,                0.35069,                0.17455,                 1.9398,                 2.7271,                 1.7794,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.4763,                 1.8311,                 1.3826,                0.72987,                0.34417,                0.33612,                0.17354,                 1.9316,                 2.4929,                 1.7096,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.4527,                 1.7694,                 1.3281,                0.45954,                0.32013,                 0.3649,                 0.1868,                 1.9603,                 2.5909,                 1.7176,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.3921,                 1.7714,                 1.3175,                0.46116,                0.35528,                0.36646,                0.20479,                 1.9064,                 2.5023,                 1.7127,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.4636,                 1.7824,                 1.3562,                0.64735,                0.27345,                 0.3659,                0.16032,                 2.0333,                 2.6983,                 1.8062,               0.009109,               0.009109,               0.009109
                     47,                 1.4189,                 1.8581,                 1.3803,                 0.6999,                0.32379,                0.37526,                0.19304,                 1.8044,                 2.4231,                 1.6312,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.4004,                 1.7408,                 1.3355,                 0.7796,                0.29532,                0.36586,                0.19089,                 1.8502,                 2.3368,                 1.6473,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.4926,                 1.7684,                 1.4063,                0.49316,                 0.3268,                0.36704,                0.16469,                 1.9059,                 2.3009,                  1.712,              0.0090496,              0.0090496,              0.0090496
                     50,                  1.472,                 1.8485,                 1.3875,                0.73877,                0.33061,                0.36206,                0.17876,                 2.0232,                 2.3886,                 1.7154,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.3968,                 1.8135,                 1.3148,                0.61103,                0.40043,                0.41249,                0.18986,                 1.9033,                 2.3579,                 1.6797,                0.00901,                0.00901,                0.00901
                     52,                 1.5226,                 1.8463,                 1.4256,                0.79908,                0.32327,                0.38821,                0.21023,                 2.0217,                 2.2321,                 1.7116,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.4759,                 1.7673,                 1.3678,                0.66212,                0.31517,                0.34195,                0.17038,                 1.8953,                  2.498,                 1.7519,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.3801,                 1.6707,                 1.3146,                0.32756,                0.35528,                0.29172,                0.14246,                 1.9472,                 2.3043,                 1.7416,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.3037,                 1.6218,                 1.3072,                0.73479,                0.38417,                0.35157,                0.22367,                 1.6843,                 2.1862,                 1.6134,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.3586,                 1.5814,                 1.3128,                0.74828,                0.34739,                0.37513,                0.21704,                 1.9368,                 2.3077,                 1.7311,               0.008911,               0.008911,               0.008911
                     57,                 1.4053,                 1.6051,                 1.3238,                 0.6937,                0.33369,                0.36502,                0.19858,                 1.9031,                 2.4235,                 1.7628,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.5291,                  1.727,                 1.4052,                0.82859,                0.33623,                0.39476,                0.22488,                 1.8595,                 2.1463,                 1.8159,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.4603,                 1.6738,                 1.4434,                 0.7217,                0.33522,                0.34156,                0.18888,                 1.9697,                 2.3295,                 1.9018,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.3859,                 1.6297,                 1.2827,                0.64019,                0.41568,                0.36893,                0.18753,                  1.954,                 2.2119,                 1.9177,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.4242,                 1.6329,                 1.2869,                0.38158,                0.39446,                0.35596,                0.19866,                 1.9556,                 2.3369,                 1.9047,               0.008812,               0.008812,               0.008812
                     62,                 1.3444,                 1.6174,                 1.3469,                0.55204,                0.38417,                 0.3743,                0.21945,                 1.8822,                 2.1325,                 1.9264,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.3365,                 1.5853,                 1.3471,                0.42148,                0.38432,                0.38245,                0.20705,                 1.9296,                 2.0993,                  1.821,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.3097,                 1.5399,                 1.3254,                0.46813,                0.34417,                0.38872,                0.21849,                 1.9389,                 2.0618,                 1.8919,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.2912,                 1.5312,                 1.2413,                0.42872,                 0.3627,                0.40104,                0.22856,                 1.9598,                 2.0197,                 1.8349,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.3583,                 1.5692,                  1.297,                0.70282,                0.34417,                 0.3908,                0.21921,                 1.9162,                 2.2326,                 1.6843,               0.008713,               0.008713,               0.008713
                     67,                 1.3699,                 1.6302,                 1.3303,                0.40253,                0.36639,                 0.4009,                0.23678,                 1.8703,                 2.0598,                 1.6575,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.3532,                 1.5511,                 1.3117,                0.76036,                0.33167,                0.38442,                0.20112,                 1.8559,                 2.0824,                   1.62,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.3021,                 1.5228,                  1.274,                 0.6704,                0.32942,                0.37935,                0.20257,                 1.9218,                 2.0738,                 1.7414,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.2877,                 1.4535,                 1.2529,                0.60797,                0.40616,                0.36074,                0.17967,                 2.0574,                 2.1912,                 1.7883,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.3631,                 1.5806,                 1.2774,                 0.6585,                0.38676,                0.38848,                0.22366,                 1.8164,                 2.0413,                 1.6574,               0.008614,               0.008614,               0.008614
                     72,                 1.3234,                 1.4158,                 1.2753,                0.64949,                0.35677,                0.36667,                0.19229,                 1.9375,                 2.2566,                 1.7098,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.3274,                 1.5343,                 1.2518,                0.35037,                0.44111,                0.42369,                0.18059,                 2.0062,                 2.2013,                 1.7267,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.3822,                 1.5974,                 1.3481,                0.67797,                0.37336,                0.43092,                 0.2306,                 1.8691,                 2.0278,                 1.6851,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.3119,                 1.5118,                 1.2976,                0.69864,                0.40639,                0.47682,                0.25185,                 1.8034,                 2.0555,                 1.6508,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.1589,                 1.3769,                 1.2089,                0.69575,                0.41409,                0.45941,                 0.2547,                 1.7563,                 1.9615,                 1.6379,               0.008515,               0.008515,               0.008515
                     77,                 1.1899,                 1.4076,                 1.2032,                0.52122,                0.52491,                0.51034,                0.29613,                 1.7703,                 1.8203,                 1.6297,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.2182,                 1.3649,                 1.2188,                 0.7836,                 0.4462,                0.52049,                0.23579,                 1.8352,                 1.9279,                 1.6381,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.2237,                 1.3308,                 1.1962,                  0.855,                 0.3775,                0.45779,                0.22124,                 1.8238,                 1.7991,                  1.652,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.2416,                 1.3291,                 1.2412,                0.76603,                 0.3775,                0.44172,                 0.2122,                 1.9207,                 1.9372,                 1.7332,              0.0084358,              0.0084358,              0.0084358
                     81,                  1.238,                 1.3768,                 1.2264,                0.71356,                0.37181,                0.43511,                0.25323,                 1.7447,                 1.8134,                 1.5714,               0.008416,               0.008416,               0.008416
                     82,                 1.3523,                 1.4689,                 1.2836,                0.79974,                0.36116,                0.45215,                0.21792,                 1.7651,                 1.8976,                 1.6011,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.3211,                 1.4771,                 1.2759,                0.64232,                0.47756,                0.48503,                0.23525,                 1.7782,                 1.9977,                 1.5969,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.3108,                 1.3531,                 1.2411,                0.68301,                0.31083,                 0.4053,                 0.2107,                 1.8678,                 1.9981,                 1.5968,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.2193,                 1.2723,                 1.2389,                0.77085,                0.31081,                0.44834,                0.26225,                 1.8615,                 1.9578,                 1.5636,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.2933,                 1.3356,                 1.2585,                 0.8627,                0.35169,                0.50391,                0.27925,                 1.7914,                 1.9634,                 1.5242,               0.008317,               0.008317,               0.008317
                     87,                 1.1856,                 1.3483,                  1.208,                  0.714,                0.41306,                0.48851,                0.24109,                 1.7988,                 2.0382,                 1.5148,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.3323,                 1.4769,                 1.3101,                0.84231,                0.39048,                0.48008,                0.22247,                 1.8534,                  1.969,                 1.6032,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.2639,                 1.3649,                  1.251,                0.75389,                0.43168,                0.47807,                0.22281,                 1.9639,                  1.973,                 1.6374,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.3017,                 1.3955,                 1.2358,                0.70438,                0.35439,                0.41485,                0.21777,                 1.9094,                 2.0455,                 1.6032,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.2205,                 1.3603,                 1.2441,                0.71532,                 0.4135,                 0.4379,                0.20928,                 1.9379,                 1.9897,                 1.6222,               0.008218,               0.008218,               0.008218
                     92,                 1.1605,                 1.3565,                 1.1928,                0.71788,                 0.3669,                0.45918,                0.22783,                 1.8565,                 1.9417,                 1.5818,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.1812,                 1.3195,                 1.2202,                0.79314,                0.31917,                 0.4112,                0.23697,                 1.7735,                 1.9679,                 1.6295,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.2235,                 1.2412,                 1.1903,                0.83664,                0.29458,                0.41026,                0.23191,                 1.8077,                 2.0469,                 1.5921,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.1375,                 1.3034,                 1.1714,                0.75682,                0.31993,                0.41405,                0.21541,                 1.8676,                 2.1491,                 1.6565,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.2341,                 1.3535,                 1.2147,                0.75534,                 0.3233,                0.40695,                 0.2353,                 1.9121,                 2.0151,                 1.6373,               0.008119,               0.008119,               0.008119
                     97,                 1.2671,                 1.3613,                 1.2616,                0.71199,                0.35757,                0.42643,                0.24033,                   1.92,                 1.9555,                 1.6888,              0.0080992,              0.0080992,              0.0080992
                     98,                  1.232,                 1.3375,                  1.216,                0.73829,                0.33818,                0.38027,                0.19275,                 1.9237,                 2.2139,                 1.7093,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.2383,                 1.3483,                 1.2082,                0.75531,                0.35528,                0.38567,                0.21452,                  1.969,                 2.0597,                 1.7851,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.1884,                 1.2844,                 1.2067,                0.78551,                0.32515,                0.40049,                0.23742,                 1.7368,                 2.1233,                  1.631,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.1527,                 1.1773,                 1.1796,                0.82407,                0.33815,                0.42131,                0.24272,                 1.7486,                 1.9055,                 1.6297,                0.00802,                0.00802,                0.00802
                    102,                 1.0681,                 1.1308,                 1.1372,                0.64952,                0.39268,                0.49193,                0.26486,                 1.7479,                 1.8971,                 1.6297,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.1665,                  1.254,                 1.1974,                0.77496,                0.38841,                0.50609,                 0.2671,                 1.7952,                 1.9831,                 1.6336,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.1783,                 1.2232,                 1.1827,                0.76814,                0.33306,                0.48523,                0.25999,                 1.8419,                 2.0886,                 1.6666,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.1679,                 1.1943,                 1.2062,                0.82444,                0.34148,                0.47896,                0.28985,                 1.8943,                 1.9697,                 1.6385,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.1513,                 1.2165,                 1.1396,                0.60011,                0.47303,                0.48771,                0.28224,                 1.9167,                 1.8826,                 1.5951,               0.007921,               0.007921,               0.007921
                    107,                  1.135,                 1.2223,                 1.1747,                0.74382,                0.36639,                0.47347,                0.26463,                 1.8747,                 1.8688,                 1.5639,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.1236,                 1.1789,                 1.1749,                0.92037,                0.34826,                 0.4812,                0.29456,                 1.8675,                 1.8046,                 1.5661,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.2525,                 1.2664,                  1.228,                0.82527,                0.36639,                0.43044,                0.25594,                 1.8552,                 1.7976,                 1.5766,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.2204,                 1.2221,                 1.2138,                0.88672,                0.36639,                0.43678,                0.22339,                 1.9014,                 1.8248,                  1.642,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.1272,                 1.1778,                  1.138,                0.85296,                0.36096,                0.41413,                0.25487,                 1.7839,                 1.8397,                 1.5839,               0.007822,               0.007822,               0.007822
                    112,                 1.0948,                 1.1558,                 1.1924,                0.82779,                0.36487,                0.43082,                 0.2545,                 1.7653,                 1.7672,                 1.5737,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.1152,                   1.11,                 1.1277,                0.85507,                0.35985,                0.47587,                 0.2646,                 1.7444,                 1.6134,                 1.6205,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.1805,                 1.2336,                 1.2451,                0.56716,                0.43037,                0.48233,                0.26098,                 1.8731,                 1.6925,                 1.6672,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.1033,                 1.1618,                 1.1679,                0.63282,                0.39113,                0.53889,                0.28971,                 1.8266,                 1.7292,                 1.6477,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.1521,                 1.1928,                 1.1938,                0.58319,                0.39648,                0.54762,                0.27186,                 1.8277,                  1.687,                 1.6595,               0.007723,               0.007723,               0.007723
                    117,                 1.1324,                 1.1487,                 1.1455,                0.76232,                 0.3997,                 0.5221,                0.26283,                 1.7557,                 1.7489,                 1.6162,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.0732,                 1.1045,                 1.1275,                0.72396,                 0.4563,                0.51317,                0.24781,                 1.8588,                 1.7786,                 1.6725,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.0854,                 1.0774,                 1.1244,                0.73194,                0.40778,                0.51513,                0.27966,                 1.8652,                 1.7643,                 1.6953,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.0818,                 1.2138,                 1.1384,                0.81391,                 0.4984,                0.57804,                0.28199,                 1.9152,                  1.746,                 1.6413,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.1655,                 1.1879,                 1.1603,                0.56071,                0.59912,                0.59916,                 0.3162,                 1.7844,                 1.6014,                 1.6083,               0.007624,               0.007624,               0.007624
                    122,                  1.126,                 1.1622,                 1.1896,                0.65619,                 0.4975,                 0.5043,                0.23499,                 1.9007,                 1.7153,                 1.7455,              0.0076042,              0.0076042,              0.0076042
                    123,                    1.1,                 1.1074,                 1.1444,                0.43391,                 0.4975,                0.51569,                 0.2789,                 1.9054,                 1.7539,                 1.7001,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.1157,                 1.0638,                 1.1147,                0.80193,                0.33468,                0.50511,                0.28617,                 1.8847,                 1.7099,                  1.676,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.1185,                 1.0932,                 1.1493,                0.80494,                0.31907,                0.45636,                0.27505,                  1.875,                 1.6843,                 1.7017,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.0716,                 1.0721,                  1.112,                0.68887,                0.47011,                0.52333,                0.28113,                 1.8305,                 1.7375,                 1.6478,               0.007525,               0.007525,               0.007525
                    127,                 1.1256,                 1.0905,                 1.1527,                0.70354,                0.56384,                0.53653,                0.33137,                 1.7224,                 1.6485,                 1.5873,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.0899,                 1.0861,                 1.1392,                  0.767,                0.46051,                0.54031,                0.31838,                 1.6935,                 1.6663,                 1.5312,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.0356,                 1.0512,                 1.1169,                0.54882,                0.60768,                0.57105,                0.31029,                 1.7385,                 1.7848,                 1.5572,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.0951,                 1.1162,                 1.1304,                0.70948,                0.40261,                0.52436,                0.28194,                 1.7159,                 1.7317,                 1.5562,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.1082,                 1.1219,                 1.1596,                0.61556,                0.42883,                0.47178,                0.27894,                 1.7642,                 1.8014,                  1.595,               0.007426,               0.007426,               0.007426
                    132,                 1.0831,                 1.0583,                 1.1144,                 0.7735,                0.33863,                0.47881,                0.26928,                 1.7398,                 1.6945,                 1.5472,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.0799,                 1.0998,                 1.1486,                0.77316,                0.34282,                0.49155,                0.26139,                 1.8255,                 1.7749,                 1.5982,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.0682,                 1.1176,                 1.1965,                0.80328,                0.32577,                0.48654,                0.26492,                 1.8032,                 1.7657,                 1.5698,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.1079,                 1.0578,                 1.1646,                0.57653,                 0.5054,                0.48141,                0.25369,                 1.8925,                 1.6979,                 1.5923,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.0598,                 1.0406,                 1.1246,                0.65549,                0.42135,                0.51132,                0.27005,                 1.8827,                 1.7426,                 1.5871,               0.007327,               0.007327,               0.007327
                    137,                 1.0574,                 1.0653,                 1.1113,                0.72729,                0.37224,                0.47031,                0.26253,                 1.8232,                 1.7305,                 1.6053,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.0607,                 1.1193,                  1.131,                0.83097,                0.32812,                0.45602,                0.27043,                 1.7953,                 1.8166,                 1.5858,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.1084,                 1.0699,                 1.1454,                0.82004,                0.32969,                0.48491,                0.28079,                 1.7392,                 1.7142,                 1.5674,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.0273,                 1.0125,                 1.1366,                0.40487,                0.50635,                0.48205,                0.29459,                 1.8647,                  1.796,                 1.6572,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.0417,                 1.0151,                 1.1394,                0.71867,                0.35193,                0.44664,                0.26041,                 1.8576,                 1.6879,                 1.7055,               0.007228,               0.007228,               0.007228
                    142,                 1.0152,                 1.0355,                 1.1225,                0.79123,                0.31424,                0.44144,                0.25088,                 1.8384,                  1.815,                 1.6556,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.0225,                 1.0175,                 1.1147,                0.70789,                0.35528,                0.42762,                0.23899,                 1.8792,                 1.7249,                 1.7474,              0.0071884,              0.0071884,              0.0071884
                    144,                0.97417,                 1.0162,                 1.0829,                0.73975,                0.35528,                 0.4172,                0.22758,                 1.8695,                  1.725,                 1.7383,              0.0071686,              0.0071686,              0.0071686
                    145,                0.97641,                0.96098,                 1.0975,                0.81009,                0.35528,                0.44592,                0.22016,                 1.8389,                 1.6655,                 1.7123,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.0088,                0.99383,                 1.1214,                0.78979,                0.36639,                0.48432,                 0.2428,                  1.895,                 1.6646,                  1.724,               0.007129,               0.007129,               0.007129
                    147,                 1.0324,                 1.0125,                 1.1053,                0.87328,                0.39329,                0.53281,                 0.2704,                 1.9142,                 1.6757,                  1.749,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.0506,                 1.0296,                 1.1514,                0.68593,                0.49942,                0.53239,                0.28694,                 1.7766,                 1.5616,                 1.6818,              0.0070894,              0.0070894,              0.0070894
                    149,                0.98939,                0.94993,                 1.0784,                0.70638,                0.51511,                0.50756,                0.28649,                 1.8663,                 1.6302,                 1.6871,              0.0070696,              0.0070696,              0.0070696
                    150,                0.97698,                0.95087,                  1.103,                0.89643,                0.39528,                0.53798,                0.28878,                 1.7926,                 1.6272,                 1.6446,              0.0070498,              0.0070498,              0.0070498
                    151,                0.99344,                 0.9634,                 1.1163,                0.88768,                0.40625,                0.53989,                0.29561,                 1.8644,                 1.6697,                 1.6802,                0.00703,                0.00703,                0.00703
